c,margin_cap,conf_gap,max_rows,allow_promote_risky,allow_demote_core,oof_qwk,oof_lift_vs_step25,test_l1,changed,improved,worsened,mean_delta_abs_error,risky_promotions,core_demotions,public_changed,private_changed,pub_dist,pri_dist
2.0,0.04,0.1,8,True,False,0.6609471182961502,-0.00031344008308276106,0.15505669983800044,8,4,4,0.0,0,0,3,4,"{1: 125, 2: 59, 3: 57, 4: 35, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 32, 5: 23}"
2.0,0.06,0.1,8,False,False,0.6609471182961502,-0.00031344008308276106,0.16233053287621838,8,4,4,0.0,0,0,8,6,"{1: 126, 2: 61, 3: 55, 4: 34, 5: 22}","{1: 138, 2: 62, 3: 44, 4: 31, 5: 23}"
2.0,0.06,0.1,8,True,False,0.6609471182961502,-0.00031344008308276106,0.16233053287621838,8,4,4,0.0,0,0,8,6,"{1: 126, 2: 61, 3: 55, 4: 34, 5: 22}","{1: 138, 2: 62, 3: 44, 4: 31, 5: 23}"
2.0,0.04,0.08,8,False,False,0.6609471182961502,-0.00031344008308276106,0.17183522332793336,8,4,4,0.0,0,0,7,8,"{1: 126, 2: 59, 3: 58, 4: 33, 5: 22}","{1: 141, 2: 59, 3: 43, 4: 32, 5: 23}"
2.0,0.04,0.08,8,True,False,0.6609471182961502,-0.00031344008308276106,0.17183522332793336,8,4,4,0.0,0,0,7,8,"{1: 126, 2: 59, 3: 58, 4: 33, 5: 22}","{1: 141, 2: 59, 3: 43, 4: 32, 5: 23}"
2.0,0.04,0.04,8,False,False,0.6609471182961502,-0.00031344008308276106,0.17519092802591996,8,4,4,0.0,0,0,8,8,"{1: 127, 2: 59, 3: 56, 4: 34, 5: 22}","{1: 141, 2: 59, 3: 43, 4: 32, 5: 23}"
2.0,0.04,0.04,8,True,False,0.6609471182961502,-0.00031344008308276106,0.17519092802591996,8,4,4,0.0,0,0,8,8,"{1: 127, 2: 59, 3: 56, 4: 34, 5: 22}","{1: 141, 2: 59, 3: 43, 4: 32, 5: 23}"
2.0,0.04,0.06,8,False,False,0.6609471182961502,-0.00031344008308276106,0.17519092802591996,8,4,4,0.0,0,0,8,8,"{1: 127, 2: 59, 3: 56, 4: 34, 5: 22}","{1: 141, 2: 59, 3: 43, 4: 32, 5: 23}"
2.0,0.04,0.06,8,True,False,0.6609471182961502,-0.00031344008308276106,0.17519092802591996,8,4,4,0.0,0,0,8,8,"{1: 127, 2: 59, 3: 56, 4: 34, 5: 22}","{1: 141, 2: 59, 3: 43, 4: 32, 5: 23}"
2.0,0.06,0.04,8,False,False,0.6609471182961502,-0.00031344008308276106,0.17519092802591996,8,4,4,0.0,0,0,8,8,"{1: 127, 2: 59, 3: 56, 4: 34, 5: 22}","{1: 141, 2: 59, 3: 43, 4: 32, 5: 23}"
2.0,0.06,0.04,8,True,False,0.6609471182961502,-0.00031344008308276106,0.17519092802591996,8,4,4,0.0,0,0,8,8,"{1: 127, 2: 59, 3: 56, 4: 34, 5: 22}","{1: 141, 2: 59, 3: 43, 4: 32, 5: 23}"
2.0,0.06,0.06,8,False,False,0.6609471182961502,-0.00031344008308276106,0.17519092802591996,8,4,4,0.0,0,0,8,8,"{1: 127, 2: 59, 3: 56, 4: 34, 5: 22}","{1: 141, 2: 59, 3: 43, 4: 32, 5: 23}"
2.0,0.06,0.06,8,True,False,0.6609471182961502,-0.00031344008308276106,0.17519092802591996,8,4,4,0.0,0,0,8,8,"{1: 127, 2: 59, 3: 56, 4: 34, 5: 22}","{1: 141, 2: 59, 3: 43, 4: 32, 5: 23}"
2.0,0.06,0.08,8,False,False,0.6609471182961502,-0.00031344008308276106,0.17519092802591996,8,4,4,0.0,0,0,8,8,"{1: 127, 2: 59, 3: 56, 4: 34, 5: 22}","{1: 141, 2: 59, 3: 43, 4: 32, 5: 23}"
2.0,0.06,0.08,8,True,False,0.6609471182961502,-0.00031344008308276106,0.17519092802591996,8,4,4,0.0,0,0,8,8,"{1: 127, 2: 59, 3: 56, 4: 34, 5: 22}","{1: 141, 2: 59, 3: 43, 4: 32, 5: 23}"
0.5,0.015,0.14,4,False,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,4,False,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,4,True,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,4,True,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,6,False,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,6,False,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,6,True,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,6,True,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,8,False,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,8,False,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,8,True,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,8,True,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,10,False,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,10,False,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,10,True,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,10,True,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,12,False,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,12,False,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,12,True,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,12,True,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,15,False,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,15,False,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,15,True,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.14,15,True,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,4,False,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,4,False,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,4,True,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,4,True,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,6,False,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,6,False,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,6,True,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,6,True,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,8,False,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,8,False,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,8,True,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,8,True,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,10,False,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,10,False,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,10,True,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,10,True,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,12,False,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,12,False,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,12,True,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,12,True,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,15,False,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,15,False,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,15,True,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.14,15,True,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,4,False,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,4,False,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,4,True,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,4,True,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,6,False,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,6,False,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,6,True,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,6,True,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,8,False,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,8,False,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,8,True,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,8,True,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,10,False,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,10,False,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,10,True,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,10,True,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,12,False,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,12,False,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,12,True,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,12,True,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,15,False,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,15,False,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,15,True,False,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.14,15,True,True,0.6609421090308596,-0.0003184493483733286,0.14555200938628549,1,0,1,-1.0,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,10,False,True,0.6609343079733409,-0.0003262504058920701,0.14555200938628549,10,6,4,0.2,0,3,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,10,True,True,0.6609343079733409,-0.0003262504058920701,0.14555200938628549,10,6,4,0.2,0,3,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.1,4,False,True,0.6608946188944513,-0.00036593948478158556,0.14555200938628546,4,2,2,0.0,0,1,0,2,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 33, 5: 22}"
0.5,0.025,0.1,4,True,True,0.6608946188944513,-0.00036593948478158556,0.14555200938628546,4,2,2,0.0,0,1,0,2,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 33, 5: 22}"
2.0,0.04,0.14,4,False,False,0.6608946188944513,-0.00036593948478158556,0.14555200938628546,4,2,2,0.0,0,0,0,1,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
2.0,0.04,0.14,4,True,False,0.6608946188944513,-0.00036593948478158556,0.14555200938628546,4,2,2,0.0,0,0,0,1,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
0.5,0.06,0.14,4,False,False,0.6608946188944513,-0.00036593948478158556,0.14555200938628549,4,1,3,-0.5,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.06,0.14,4,True,False,0.6608946188944513,-0.00036593948478158556,0.14555200938628549,4,1,3,-0.5,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.06,0.14,6,False,False,0.6608946188944513,-0.00036593948478158556,0.14555200938628549,4,1,3,-0.5,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.06,0.14,6,True,False,0.6608946188944513,-0.00036593948478158556,0.14555200938628549,4,1,3,-0.5,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.06,0.14,8,False,False,0.6608946188944513,-0.00036593948478158556,0.14555200938628549,4,1,3,-0.5,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.06,0.14,8,True,False,0.6608946188944513,-0.00036593948478158556,0.14555200938628549,4,1,3,-0.5,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.06,0.14,10,False,False,0.6608946188944513,-0.00036593948478158556,0.14555200938628549,4,1,3,-0.5,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.06,0.14,10,True,False,0.6608946188944513,-0.00036593948478158556,0.14555200938628549,4,1,3,-0.5,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.06,0.14,12,False,False,0.6608946188944513,-0.00036593948478158556,0.14555200938628549,4,1,3,-0.5,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.06,0.14,12,True,False,0.6608946188944513,-0.00036593948478158556,0.14555200938628549,4,1,3,-0.5,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.06,0.14,15,False,False,0.6608946188944513,-0.00036593948478158556,0.14555200938628549,4,1,3,-0.5,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.06,0.14,15,True,False,0.6608946188944513,-0.00036593948478158556,0.14555200938628549,4,1,3,-0.5,0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
2.0,0.06,0.14,4,False,False,0.6608946188944513,-0.00036593948478158556,0.14890771408427203,4,2,2,0.0,0,0,2,2,"{1: 124, 2: 60, 3: 57, 4: 35, 5: 22}","{1: 136, 2: 63, 3: 44, 4: 32, 5: 23}"
