name,model,weight,threshold_lambda,oof_qwk,oof_lift_vs_step18b,oof_lift_vs_step25,test_l1,diff_vs_step25_public,diff_vs_step25_private,diff_vs_step25_total,forbidden_vs_step25,pub_dist,pri_dist,changed,improved,worsened,mean_delta_abs_error,risky_promotions,core_demotions,public_changed,private_changed,forbidden_changes,thresholds
step18b_bge_m3_ridge_a3p0_w0p0350_l1p0,ridge_a3p0,0.035,1.0,0.6587048430558455,-0.0014714926894694447,-0.0025557153233873864,0.1556191234802452,6,3,9,0,"{1: 123, 2: 61, 3: 55, 4: 36, 5: 23}","{1: 134, 2: 67, 3: 43, 4: 31, 5: 23}",84,41,43,-0.023809523809523808,21,13,9,7,0,"1.899818,2.517478,3.229260,4.075136"
step18b_bge_m3_ridge_a3p0_w0p0250_l1p0,ridge_a3p0,0.025,1.0,0.6586857669097892,-0.0014905688355257851,-0.002574791469443727,0.17239764697017806,5,9,14,0,"{1: 124, 2: 63, 3: 54, 4: 35, 5: 22}","{1: 138, 2: 65, 3: 41, 4: 31, 5: 23}",90,45,45,0.0,4,19,10,11,0,"1.913664,2.540972,3.241981,4.090905"
step18b_bge_m3_ridge_a1000p0_w0p0300_l4p0,ridge_a1000p0,0.03,4.0,0.6586807502617871,-0.0014955854835279059,-0.0025798081174458476,0.17910905636615124,8,12,20,1,"{1: 126, 2: 61, 3: 55, 4: 34, 5: 22}","{1: 139, 2: 66, 3: 38, 4: 33, 5: 22}",87,46,41,0.05747126436781609,0,16,11,10,0,"1.919260,2.534919,3.243977,4.085857"
step18b_bge_m3_ridge_a30p0_w0p0175_l4p0,ridge_a30p0,0.0175,4.0,0.658675764188208,-0.0015005715571070333,-0.002584794191024975,0.17910905636615124,7,13,20,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",82,42,40,0.024390243902439025,0,17,10,11,0,"1.911850,2.539717,3.249014,4.096465"
step18b_bge_m3_huber_w0p0375_l0p5,huber,0.0375,0.5,0.6586699302308553,-0.0015064055144596855,-0.0025906281483776272,0.1556191234802452,10,11,21,0,"{1: 120, 2: 64, 3: 57, 4: 33, 5: 24}","{1: 132, 2: 69, 3: 42, 4: 31, 5: 24}",113,54,59,-0.04424778761061947,36,20,15,13,0,"1.891261,2.510935,3.244818,4.076693"
step18b_bge_m3_ridge_a300p0_w0p0250_l2p0,ridge_a300p0,0.025,2.0,0.6586665013826483,-0.0015098343626667177,-0.0025940569965846594,0.17910905636615126,7,13,20,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 65, 3: 38, 4: 33, 5: 22}",84,44,40,0.047619047619047616,0,17,10,11,0,"1.916652,2.537631,3.243320,4.087453"
step18b_bge_m3_huber_w0p0100_l4p0,huber,0.01,4.0,0.6586614846688568,-0.0015148510764582124,-0.002599073710376154,0.17575335166816464,6,9,15,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 40, 4: 31, 5: 23}",84,43,41,0.023809523809523808,1,20,9,9,0,"1.909104,2.539916,3.258067,4.101007"
step18b_bge_m3_ridge_a30p0_w0p0225_l1p0,ridge_a30p0,0.0225,1.0,0.6586572380743296,-0.0015190976709853476,-0.0026033203049032894,0.18246476106413784,7,12,19,1,"{1: 125, 2: 63, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 31, 5: 23}",86,44,42,0.023255813953488372,0,16,10,12,0,"1.912740,2.546458,3.245346,4.095304"
step18b_bge_m3_huber_w0p0125_l4p0,huber,0.0125,4.0,0.6586479742632114,-0.0015283614821035574,-0.002612584116021499,0.1791090563661512,7,10,17,1,"{1: 125, 2: 63, 3: 53, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 39, 4: 32, 5: 23}",88,45,43,0.022727272727272728,1,19,10,8,0,"1.912737,2.542585,3.249222,4.101143"
step18b_bge_m3_ridge_a100p0_w0p0150_l4p0,ridge_a100p0,0.015,4.0,0.6586379947044395,-0.0015383410408754683,-0.00262256367479341,0.17910905636615124,7,13,20,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",81,41,40,0.012345679012345678,0,18,10,11,0,"1.913466,2.538553,3.252514,4.094624"
step18b_bge_m3_ridge_a3p0_w0p0300_l2p0,ridge_a3p0,0.03,2.0,0.6586337657846661,-0.001542569960648832,-0.0026267925945667736,0.17239764697017812,5,11,16,0,"{1: 124, 2: 63, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 63, 3: 41, 4: 31, 5: 23}",99,51,48,0.030303030303030304,6,21,10,13,0,"1.916597,2.542943,3.248544,4.090626"
step18b_bge_m3_ridge_a3p0_w0p0225_l2p0,ridge_a3p0,0.0225,2.0,0.6586336753979749,-0.0015426603473400746,-0.0026268829812580163,0.18246476106413786,7,10,17,0,"{1: 124, 2: 65, 3: 52, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 41, 4: 30, 5: 23}",96,48,48,0.0,3,20,12,10,0,"1.912559,2.548109,3.256345,4.104843"
step18b_bge_m3_ridge_a3p0_w0p0200_l4p0,ridge_a3p0,0.02,4.0,0.6586329612352513,-0.0015433745100636997,-0.0026275971439816415,0.17575335166816466,5,9,14,0,"{1: 124, 2: 63, 3: 54, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 40, 4: 31, 5: 23}",87,45,42,0.034482758620689655,2,17,10,9,0,"1.910101,2.539392,3.249606,4.103130"
step18b_bge_m3_ridge_a100p0_w0p0200_l4p0,ridge_a100p0,0.02,4.0,0.6586329612352513,-0.0015433745100636997,-0.0026275971439816415,0.1824647610641378,8,13,21,1,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",83,43,40,0.03614457831325301,0,18,11,11,0,"1.914559,2.537094,3.250246,4.092174"
step18b_bge_m3_ridge_a3p0_w0p0300_l1p0,ridge_a3p0,0.03,1.0,0.6586240890144662,-0.0015522467308487498,-0.0026364693647666915,0.1858204657621244,10,15,25,0,"{1: 124, 2: 67, 3: 51, 4: 34, 5: 22}","{1: 140, 2: 63, 3: 44, 4: 29, 5: 22}",111,58,53,0.04504504504504504,2,27,15,17,0,"1.916947,2.552076,3.268506,4.120446"
step18b_bge_m3_ridge_a3p0_w0p0275_l1p0,ridge_a3p0,0.0275,1.0,0.6586236932703027,-0.0015526424750123002,-0.002636865108930242,0.16904194227219155,4,11,15,0,"{1: 124, 2: 62, 3: 55, 4: 35, 5: 22}","{1: 140, 2: 63, 3: 41, 4: 31, 5: 23}",93,46,47,-0.010752688172043012,4,22,9,13,0,"1.917161,2.532307,3.248082,4.096656"
step18b_bge_m3_ridge_a3p0_w0p0250_l0p5,ridge_a3p0,0.025,0.5,0.6586147830711001,-0.0015615526742148722,-0.002645775308132814,0.17910905636615124,9,8,17,0,"{1: 124, 2: 65, 3: 51, 4: 35, 5: 23}","{1: 137, 2: 66, 3: 41, 4: 31, 5: 23}",94,46,48,-0.02127659574468085,9,17,14,10,0,"1.911324,2.547532,3.236471,4.074452"
step18b_bge_m3_huber_w0p0300_l4p0,huber,0.03,4.0,0.6586051558305966,-0.0015711799147183347,-0.0026554025486362764,0.17575335166816466,8,12,20,0,"{1: 124, 2: 64, 3: 53, 4: 35, 5: 22}","{1: 138, 2: 65, 3: 44, 4: 28, 5: 23}",115,59,56,0.02608695652173913,12,26,13,14,0,"1.914654,2.540052,3.262391,4.093357"
step18b_bge_m3_ridge_a300p0_w0p0150_l4p0,ridge_a300p0,0.015,4.0,0.6586051558305966,-0.0015711799147183347,-0.0026554025486362764,0.1858204657621244,9,14,23,1,"{1: 126, 2: 63, 3: 52, 4: 35, 5: 22}","{1: 140, 2: 65, 3: 39, 4: 32, 5: 22}",87,44,43,0.011494252873563218,0,18,12,12,0,"1.914585,2.542456,3.254617,4.099730"
step18b_bge_m3_ridge_a100p0_w0p0125_l1p0,ridge_a100p0,0.0125,1.0,0.6586002399691964,-0.0015760957761186134,-0.002660318410036555,0.17910905636615124,7,13,20,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",82,41,41,0.0,0,17,10,11,0,"1.910401,2.541788,3.251397,4.100142"
step18b_bge_m3_ridge_a100p0_w0p0150_l1p0,ridge_a100p0,0.015,1.0,0.6586000981907659,-0.0015762375545490537,-0.0026604601884669954,0.17910905636615124,7,12,19,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 38, 4: 33, 5: 22}",87,44,43,0.011494252873563218,0,19,10,10,0,"1.914085,2.539620,3.247173,4.115241"
step18b_bge_m3_ridge_a1000p0_w0p0250_l4p0,ridge_a1000p0,0.025,4.0,0.6586000981907659,-0.0015762375545490537,-0.0026604601884669954,0.18246476106413784,9,14,23,1,"{1: 126, 2: 62, 3: 54, 4: 34, 5: 22}","{1: 140, 2: 65, 3: 39, 4: 32, 5: 22}",87,46,41,0.05747126436781609,0,17,12,12,0,"1.916771,2.539492,3.250208,4.093248"
step18b_bge_m3_ridge_a10p0_w0p0125_l4p0,ridge_a10p0,0.0125,4.0,0.6585902783189257,-0.0015860574263892868,-0.0026702800603072285,0.17575335166816466,6,11,17,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 138, 2: 66, 3: 40, 4: 32, 5: 22}",77,38,39,-0.012987012987012988,0,16,9,9,0,"1.909567,2.538501,3.250084,4.100447"
step18b_bge_m3_ridge_a30p0_w0p0175_l0p5,ridge_a30p0,0.0175,0.5,0.6585741979745011,-0.0016021377708138607,-0.0026863604047318024,0.17575335166816464,6,10,16,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 40, 4: 32, 5: 22}",77,41,36,0.06493506493506493,0,16,9,8,0,"1.905784,2.536486,3.250190,4.100329"
step18b_bge_m3_ridge_a3p0_w0p0200_l2p0,ridge_a3p0,0.02,2.0,0.6585572137008031,-0.001619122044511867,-0.0027033446784298087,0.18246476106413778,8,9,17,1,"{1: 125, 2: 64, 3: 52, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 40, 4: 31, 5: 23}",94,48,46,0.02127659574468085,2,19,11,9,0,"1.911187,2.547192,3.251956,4.109289"
step18b_bge_m3_huber_w0p0325_l0p5,huber,0.0325,0.5,0.6585537160106658,-0.0016226197346491666,-0.0027068423685671084,0.18246476106413778,10,13,23,0,"{1: 124, 2: 66, 3: 53, 4: 33, 5: 22}","{1: 138, 2: 65, 3: 45, 4: 27, 5: 23}",127,65,62,0.023622047244094488,13,31,15,15,0,"1.913260,2.550265,3.277281,4.088104"
step18b_bge_m3_ridge_a3p0_w0p0100_l2p0,ridge_a3p0,0.01,2.0,0.6585518623020913,-0.0016244734432236951,-0.002708696077141637,0.17575335166816464,6,9,15,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 40, 4: 31, 5: 23}",71,35,36,-0.014084507042253521,0,16,9,9,0,"1.906374,2.535076,3.249377,4.095040"
step18b_bge_m3_ridge_a1000p0_w0p0150_l2p0,ridge_a1000p0,0.015,2.0,0.6585481547647417,-0.0016281809805732683,-0.00271240361449121,0.1858204657621244,9,14,23,1,"{1: 126, 2: 63, 3: 52, 4: 35, 5: 22}","{1: 140, 2: 65, 3: 39, 4: 32, 5: 22}",85,43,42,0.011764705882352941,0,19,12,12,0,"1.912953,2.541040,3.252234,4.093280"
step18b_bge_m3_ridge_a3p0_w0p0175_l2p0,ridge_a3p0,0.0175,2.0,0.6585430636312213,-0.0016332721140936979,-0.0027174947480116396,0.17575335166816464,6,9,15,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 40, 4: 31, 5: 23}",91,47,44,0.03296703296703297,2,18,9,9,0,"1.912411,2.540020,3.251202,4.101199"
step18b_bge_m3_ridge_a30p0_w0p0100_l1p0,ridge_a30p0,0.01,1.0,0.6585144241817533,-0.0016619115635616577,-0.0027461341974795994,0.18246476106413784,8,15,23,1,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 41, 4: 30, 5: 22}",106,54,52,0.018867924528301886,0,27,11,13,0,"1.911607,2.548085,3.265624,4.139922"
step18b_bge_m3_huber_w0p0275_l0p5,huber,0.0275,0.5,0.658505006361234,-0.0016713293840809884,-0.00275555201799893,0.1757533516681646,7,12,19,0,"{1: 124, 2: 64, 3: 54, 4: 34, 5: 22}","{1: 138, 2: 65, 3: 44, 4: 28, 5: 23}",109,55,54,0.009174311926605505,8,26,12,14,0,"1.913090,2.540063,3.272423,4.094749"
step18b_bge_m3_ridge_a300p0_w0p0175_l4p0,ridge_a300p0,0.0175,4.0,0.6585001736133385,-0.0016761621319765219,-0.0027603847658944636,0.18246476106413784,8,14,22,1,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 140, 2: 65, 3: 39, 4: 32, 5: 22}",86,44,42,0.023255813953488372,0,18,11,12,0,"1.914303,2.536495,3.254925,4.103861"
step18b_bge_m3_huber_w0p0175_l0p5,huber,0.0175,0.5,0.658489289630565,-0.0016870461147500126,-0.0027712687486679544,0.16904194227219152,7,15,22,1,"{1: 125, 2: 61, 3: 57, 4: 33, 5: 22}","{1: 138, 2: 65, 3: 45, 4: 29, 5: 21}",100,53,47,0.06,2,29,10,15,0,"1.913413,2.530708,3.281923,4.136389"
step18b_bge_m3_huber_w0p0325_l2p0,huber,0.0325,2.0,0.6584620868934337,-0.001714248851881317,-0.0027984714857992588,0.16904194227219146,6,12,18,0,"{1: 124, 2: 62, 3: 55, 4: 35, 5: 22}","{1: 138, 2: 65, 3: 44, 4: 28, 5: 23}",113,57,56,0.008849557522123894,16,23,11,14,0,"1.913024,2.531946,3.259702,4.087763"
step18b_bge_m3_ridge_a300p0_w0p0125_l2p0,ridge_a300p0,0.0125,2.0,0.6584582675242934,-0.001718068221021607,-0.0028022908549395487,0.18582046576212438,9,13,22,1,"{1: 126, 2: 63, 3: 52, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",89,44,45,-0.011235955056179775,0,19,12,11,0,"1.914955,2.543771,3.256878,4.101593"
step18b_bge_m3_huber_w0p0275_l2p0,huber,0.0275,2.0,0.6584534851785123,-0.0017228505668026584,-0.0028070732007206,0.17239764697017815,7,12,19,0,"{1: 124, 2: 63, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 63, 3: 42, 4: 30, 5: 23}",108,54,54,0.0,11,24,12,14,0,"1.916051,2.536063,3.256572,4.094785"
step18b_bge_m3_ridge_a1000p0_w0p0250_l0p5,ridge_a1000p0,0.025,0.5,0.6584459897495143,-0.0017303459958006862,-0.002814568629718628,0.1723976469701781,7,11,18,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 64, 3: 39, 4: 34, 5: 22}",70,34,36,-0.02857142857142857,0,14,10,7,0,"1.912714,2.526404,3.234512,4.089444"
step18b_bge_m3_ridge_a1000p0_w0p0325_l1p0,ridge_a1000p0,0.0325,1.0,0.6584428015479933,-0.0017335341973216956,-0.0028177568312396373,0.17910905636615126,7,14,21,1,"{1: 125, 2: 62, 3: 55, 4: 34, 5: 22}","{1: 139, 2: 66, 3: 40, 4: 31, 5: 22}",91,48,43,0.054945054945054944,0,16,10,12,0,"1.915997,2.537348,3.250132,4.082128"
step18b_bge_m3_ridge_a100p0_w0p0150_l0p5,ridge_a100p0,0.015,0.5,0.6584296450746093,-0.0017466906707056529,-0.0028309133046235946,0.18917617046011098,13,16,29,1,"{1: 126, 2: 64, 3: 54, 4: 32, 5: 22}","{1: 139, 2: 66, 3: 42, 4: 29, 5: 22}",105,54,51,0.02857142857142857,0,22,16,14,0,"1.913183,2.553064,3.286585,4.100966"
step18b_bge_m3_huber_w0p0350_l4p0,huber,0.035,4.0,0.6584192304649517,-0.0017571052803633247,-0.0028413279142812664,0.17575335166816464,9,14,23,0,"{1: 125, 2: 63, 3: 53, 4: 35, 5: 22}","{1: 137, 2: 66, 3: 44, 4: 29, 5: 22}",116,59,57,0.017241379310344827,17,25,14,16,0,"1.910836,2.533170,3.262193,4.091384"
step18b_bge_m3_ridge_a100p0_w0p0175_l4p0,ridge_a100p0,0.0175,4.0,0.6584147086931802,-0.0017616270521347843,-0.002845849686052726,0.17910905636615124,7,13,20,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",83,42,41,0.012048192771084338,0,18,10,11,0,"1.913882,2.537510,3.251446,4.093976"
step18b_bge_m3_ridge_a1000p0_w0p0175_l2p0,ridge_a1000p0,0.0175,2.0,0.6584054345509822,-0.0017709011943327635,-0.002855123828250705,0.1858204657621244,9,14,23,1,"{1: 126, 2: 63, 3: 52, 4: 35, 5: 22}","{1: 140, 2: 65, 3: 39, 4: 32, 5: 22}",85,43,42,0.011764705882352941,0,19,12,12,0,"1.914362,2.539158,3.250389,4.095955"
step18b_bge_m3_huber_w0p0125_l2p0,huber,0.0125,2.0,0.6584002517505949,-0.001776083994720068,-0.0028603066286380097,0.1791090563661512,7,9,16,1,"{1: 125, 2: 63, 3: 53, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 40, 4: 31, 5: 23}",87,44,43,0.011494252873563218,1,21,10,9,0,"1.911304,2.540736,3.254911,4.103993"
step18b_bge_m3_huber_w0p0175_l1p0,huber,0.0175,1.0,0.6583707871262605,-0.0018055486190544645,-0.0028897712529724062,0.17575335166816466,6,11,17,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 138, 2: 66, 3: 41, 4: 30, 5: 23}",98,51,47,0.04081632653061224,2,26,9,11,0,"1.913588,2.538533,3.261174,4.122491"
step18b_bge_m3_ridge_a30p0_w0p0150_l1p0,ridge_a30p0,0.015,1.0,0.6583496764928631,-0.0018266592524518455,-0.002910881886369787,0.18582046576212438,9,13,22,1,"{1: 126, 2: 63, 3: 52, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",85,41,44,-0.03529411764705882,0,18,12,11,0,"1.912429,2.546686,3.251931,4.096106"
step18b_bge_m3_ridge_a3p0_w0p0200_l1p0,ridge_a3p0,0.02,1.0,0.658338710019747,-0.001837625725568004,-0.0029218483594859457,0.17910905636615124,7,10,17,1,"{1: 125, 2: 63, 3: 53, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 41, 4: 30, 5: 23}",96,48,48,0.0,2,20,10,10,0,"1.914301,2.546222,3.257141,4.113055"
step18b_bge_m3_ridge_a100p0_w0p0100_l4p0,ridge_a100p0,0.01,4.0,0.6583195165152247,-0.0018568192300902897,-0.0029410418640082314,0.1824647610641378,8,13,21,1,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",87,44,43,0.011494252873563218,0,19,11,11,0,"1.911092,2.541974,3.256007,4.113481"
step18b_bge_m3_ridge_a10p0_w0p0400_l4p0,ridge_a10p0,0.04,4.0,0.6583055779779889,-0.0018707577673260367,-0.0029549804012439784,0.1757533516681647,8,14,22,0,"{1: 123, 2: 65, 3: 54, 4: 34, 5: 22}","{1: 140, 2: 63, 3: 43, 4: 30, 5: 22}",106,55,51,0.03773584905660377,8,24,13,16,0,"1.916950,2.539766,3.250708,4.094093"
step18b_bge_m3_huber_w0p0300_l1p0,huber,0.03,1.0,0.6582898220821982,-0.0018865136631167623,-0.002970736297034704,0.17575335166816466,8,12,20,0,"{1: 124, 2: 64, 3: 53, 4: 35, 5: 22}","{1: 138, 2: 65, 3: 44, 4: 28, 5: 23}",114,58,56,0.017543859649122806,13,27,13,14,0,"1.911618,2.536474,3.266072,4.096314"
step18b_bge_m3_huber_w0p0400_l0p5,huber,0.04,0.5,0.6582785932677008,-0.001897742477614206,-0.0029819651115321477,0.1791090563661512,12,16,28,0,"{1: 124, 2: 65, 3: 53, 4: 34, 5: 22}","{1: 137, 2: 66, 3: 46, 4: 27, 5: 22}",145,78,67,0.07586206896551724,14,37,17,18,0,"1.907978,2.548285,3.281894,4.128265"
step18b_bge_m3_ridge_a10p0_w0p0100_l2p0,ridge_a10p0,0.01,2.0,0.6582573203599231,-0.0019190153853918535,-0.003003238019309795,0.17910905636615124,6,12,18,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 138, 2: 67, 3: 39, 4: 32, 5: 22}",85,43,42,0.011764705882352941,0,17,9,10,0,"1.907678,2.539459,3.255658,4.120381"
step18b_bge_m3_ridge_a300p0_w0p0225_l4p0,ridge_a300p0,0.0225,4.0,0.658244029666493,-0.0019323060788219992,-0.003016528712739941,0.17910905636615126,7,14,21,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 65, 3: 39, 4: 32, 5: 22}",89,46,43,0.033707865168539325,0,18,10,12,0,"1.916795,2.538237,3.251324,4.099175"
step18b_bge_m3_ridge_a3p0_w0p0325_l2p0,ridge_a3p0,0.0325,2.0,0.6582400321472149,-0.001936303598100042,-0.0030205262320179838,0.1723976469701781,6,13,19,0,"{1: 124, 2: 63, 3: 55, 4: 34, 5: 22}","{1: 140, 2: 63, 3: 43, 4: 29, 5: 23}",105,54,51,0.02857142857142857,6,23,11,15,0,"1.917096,2.543400,3.253794,4.094017"
step18b_bge_m3_ridge_a100p0_w0p0175_l2p0,ridge_a100p0,0.0175,2.0,0.6582102872665174,-0.001966048478797555,-0.003050271112715497,0.1824647610641378,8,13,21,1,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",88,45,43,0.022727272727272728,0,18,11,11,0,"1.913615,2.539063,3.256362,4.098810"
step18b_bge_m3_ridge_a300p0_w0p0125_l4p0,ridge_a300p0,0.0125,4.0,0.6581964442998662,-0.001979891445448745,-0.0030641140793666866,0.17910905636615124,7,13,20,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",85,42,43,-0.011764705882352941,0,18,10,11,0,"1.913313,2.539275,3.255232,4.100010"
step18b_bge_m3_ridge_a300p0_w0p0100_l4p0,ridge_a300p0,0.01,4.0,0.6581587501171884,-0.0020175856281265947,-0.0031018082620445364,0.1824647610641378,8,13,21,1,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",86,42,44,-0.023255813953488372,0,19,11,11,0,"1.913193,2.541076,3.256040,4.104554"
step18b_bge_m3_ridge_a300p0_w0p0225_l1p0,ridge_a300p0,0.0225,1.0,0.6581339862571953,-0.0020423494881196547,-0.0031265721220375964,0.1858204657621244,11,17,28,1,"{1: 126, 2: 63, 3: 54, 4: 33, 5: 22}","{1: 140, 2: 65, 3: 42, 4: 29, 5: 22}",95,50,45,0.05263157894736842,0,19,14,15,0,"1.915747,2.544717,3.268463,4.091751"
step18b_bge_m3_ridge_a30p0_w0p0150_l2p0,ridge_a30p0,0.015,2.0,0.6581255555986867,-0.002050780146628295,-0.0031350027805462366,0.17910905636615126,7,15,22,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 41, 4: 30, 5: 22}",92,46,46,0.0,0,20,10,13,0,"1.912349,2.542637,3.263754,4.099943"
step18b_bge_m3_huber_w0p0225_l2p0,huber,0.0225,2.0,0.658090841544964,-0.002085494200350979,-0.003169716834268921,0.1824647610641378,9,12,21,0,"{1: 124, 2: 66, 3: 52, 4: 34, 5: 22}","{1: 138, 2: 65, 3: 44, 4: 28, 5: 23}",108,54,54,0.0,6,27,14,14,0,"1.912017,2.542224,3.261909,4.104442"
step18b_bge_m3_huber_w0p0350_l2p0,huber,0.035,2.0,0.6580824721809108,-0.002093863564404219,-0.003178086198322161,0.1757533516681647,9,13,22,0,"{1: 125, 2: 63, 3: 53, 4: 35, 5: 22}","{1: 138, 2: 65, 3: 44, 4: 29, 5: 22}",125,64,61,0.024,14,29,14,15,0,"1.912855,2.539794,3.267990,4.095869"
step18b_bge_m3_huber_w0p0400_l4p0,huber,0.04,4.0,0.6580687403359541,-0.002107595409360896,-0.003191818043278838,0.17575335166816466,12,16,28,0,"{1: 124, 2: 64, 3: 54, 4: 33, 5: 23}","{1: 137, 2: 66, 3: 46, 4: 27, 5: 22}",132,66,66,0.0,17,30,17,18,0,"1.910376,2.540499,3.269759,4.094724"
step18b_bge_m3_huber_w0p0300_l2p0,huber,0.03,2.0,0.6580593464052944,-0.002116989340020581,-0.0032012119739385225,0.1690419422721915,6,9,15,0,"{1: 124, 2: 62, 3: 55, 4: 35, 5: 22}","{1: 138, 2: 65, 3: 41, 4: 31, 5: 23}",105,51,54,-0.02857142857142857,14,20,11,11,0,"1.913926,2.533406,3.252909,4.089330"
step18b_bge_m3_ridge_a10p0_w0p0150_l2p0,ridge_a10p0,0.015,2.0,0.6580349406665948,-0.002141395078720132,-0.0032256177126380736,0.17575335166816466,6,11,17,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 138, 2: 66, 3: 41, 4: 30, 5: 23}",89,45,44,0.011235955056179775,0,19,9,11,0,"1.911148,2.542508,3.257057,4.102364"
step18b_bge_m3_ridge_a10p0_w0p0100_l4p0,ridge_a10p0,0.01,4.0,0.6580305377770366,-0.0021457979682784067,-0.0032300206021963485,0.17910905636615124,6,12,18,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 138, 2: 67, 3: 39, 4: 32, 5: 22}",84,41,43,-0.023809523809523808,0,16,9,10,0,"1.908231,2.542528,3.255851,4.103680"
step18b_bge_m3_ridge_a10p0_w0p0150_l1p0,ridge_a10p0,0.015,1.0,0.6580168889432347,-0.002159446802080245,-0.0032436694359981866,0.18917617046011098,9,13,22,1,"{1: 125, 2: 65, 3: 51, 4: 35, 5: 22}","{1: 138, 2: 67, 3: 40, 4: 31, 5: 22}",100,50,50,0.0,0,22,12,11,0,"1.912257,2.552294,3.260104,4.115194"
step18b_bge_m3_huber_w0p0125_l0p5,huber,0.0125,0.5,0.6579879719458844,-0.0021883637994305483,-0.00327258643334849,0.1757533516681647,7,11,18,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 138, 2: 66, 3: 40, 4: 32, 5: 22}",94,47,47,0.0,1,22,10,9,0,"1.915967,2.537495,3.257865,4.113108"
step18b_bge_m3_ridge_a30p0_w0p0125_l0p5,ridge_a30p0,0.0125,0.5,0.6579519482644682,-0.0022243874808467456,-0.0033086101147646874,0.1824647610641378,8,13,21,1,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",95,46,49,-0.031578947368421054,0,21,11,11,0,"1.917584,2.545755,3.247455,4.113759"
step18b_bge_m3_huber_w0p0225_l0p5,huber,0.0225,0.5,0.6579217093920086,-0.0022546263533064215,-0.003338848987224363,0.1690419422721915,5,13,18,0,"{1: 124, 2: 62, 3: 56, 4: 34, 5: 22}","{1: 138, 2: 65, 3: 44, 4: 29, 5: 22}",108,55,53,0.018518518518518517,5,29,10,15,0,"1.912055,2.535285,3.268200,4.134611"
