lookup_id,lookup_type,lookup_value,s2_found,s2_error,s2_paper_id,s2_title,s2_venue,s2_year,s2_reference_count,s2_citation_count,s2_influential_citation_count,s2_publication_types,s2_fields_of_study,s2_is_open_access
DOI:10.1007/978-3-030-53288-8_11,doi,10.1007/978-3-030-53288-8_11,True,,b68324227f78158489285b7ad4c79fb78f3147ba,Verification of Quantitative Hyperproperties Using Trace Enumeration Relations,International Conference on Computer Aided Verification,2020.0,65.0,10.0,2.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53288-8_12,doi,10.1007/978-3-030-53288-8_12,True,,352aefb1defc92fb6e55159839baffb12b1b1162,Validation of Abstract Side-Channel Models for Computer Architectures,International Conference on Computer Aided Verification,2020.0,51.0,29.0,2.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53288-8_13,doi,10.1007/978-3-030-53288-8_13,True,,816143ec4d589f42e12e8fbf99d347c47500f0df,"Semantics, Specification, and Bounded Verification of Concurrent Libraries in Replicated Systems",International Conference on Computer Aided Verification,2020.0,49.0,5.0,0.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53288-8_15,doi,10.1007/978-3-030-53288-8_15,True,,ffc80ce9ff098eb820963d48d46ff2202949c4c6,Parameterized Verification of Systems with Global Synchronization and Guards,International Conference on Computer Aided Verification,2020.0,60.0,24.0,1.0,JournalArticle|Conference,Computer Science|Mathematics,False
DOI:10.1007/978-3-030-53288-8_16,doi,10.1007/978-3-030-53288-8_16,True,,1e5fc1eca83fda9313003fd5f5961330e55e5f06,Hampa: Solver-Aided Recency-Aware Replication,International Conference on Computer Aided Verification,2020.0,73.0,13.0,1.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53288-8_17,doi,10.1007/978-3-030-53288-8_17,True,,82d903b531799895261cb9a7b2e47df4caa07d32,Root Causing Linearizability Violations,International Conference on Computer Aided Verification,2020.0,57.0,5.0,0.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53288-8_18,doi,10.1007/978-3-030-53288-8_18,True,,c0da0b8ae1194d7af8decc3abdd4ff02180280fe,Symbolic Partial-Order Execution for Testing Multi-Threaded Programs,International Conference on Computer Aided Verification,2020.0,53.0,17.0,2.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53288-8_19,doi,10.1007/978-3-030-53288-8_19,True,,d1e4500d3eaa6329b290b448cc90e42043d33557,fault: A Python Embedded Domain-Specific Language for Metaprogramming Portable Hardware Verification Components,International Conference on Computer Aided Verification,2020.0,24.0,19.0,0.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53288-8_2,doi,10.1007/978-3-030-53288-8_2,True,,b76167da2efd9d86dbd8f638f7ece63c8ea70535,Verification of Deep Convolutional Neural Networks Using ImageStars,International Conference on Computer Aided Verification,2020.0,51.0,144.0,8.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53288-8_20,doi,10.1007/978-3-030-53288-8_20,True,,dd6e06f448c8f923af8e289d555fbb2b22c8cea5,Nonlinear Craig Interpolant Generation,International Conference on Computer Aided Verification,2020.0,43.0,18.0,3.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53288-8_22,doi,10.1007/978-3-030-53288-8_22,True,,585ad2d3625c60272736f9205d3bd46926cc9be4,"Tinted, Detached, and Lazy CNF-XOR Solving and Its Applications to Counting and Sampling",International Conference on Computer Aided Verification,2020.0,24.0,100.0,10.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53288-8_23,doi,10.1007/978-3-030-53288-8_23,True,,91bd9a55eb3fc721b9eee185a383f2b82ccac39e,Automated and Scalable Verification of Integer Multipliers,International Conference on Computer Aided Verification,2020.0,41.0,24.0,2.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53288-8_24,doi,10.1007/978-3-030-53288-8_24,True,,49df6956adb0021c9760a92a70a1234946a4107e,Interpolation-Based Semantic Gate Extraction and Its Applications to QBF Preprocessing,International Conference on Computer Aided Verification,2020.0,54.0,17.0,1.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53288-8_25,doi,10.1007/978-3-030-53288-8_25,True,,9b90b7d9ad6936f9374acabdaa73156b1b0b8332,TarTar: A Timed Automata Repair Tool,International Conference on Computer Aided Verification,2020.0,20.0,9.0,0.0,JournalArticle|Conference,Computer Science,False
DOI:10.1007/978-3-030-53288-8_26,doi,10.1007/978-3-030-53288-8_26,True,,7d3b54d8ac04497a87e35415179e76eeb8246dd6,SAW: A Tool for Safety Analysis of Weakly-Hard Systems,International Conference on Computer Aided Verification,2020.0,32.0,16.0,0.0,JournalArticle|Conference,Computer Science|Engineering,True
DOI:10.1007/978-3-030-53288-8_27,doi,10.1007/978-3-030-53288-8_27,True,,0ad12924dc75762be4b3434fc400d02576faed58,PIRK: Scalable Interval Reachability Analysis for High-Dimensional Nonlinear Systems,International Conference on Computer Aided Verification,2020.0,39.0,10.0,0.0,JournalArticle|Conference,Computer Science|Engineering,True
DOI:10.1007/978-3-030-53288-8_28,doi,10.1007/978-3-030-53288-8_28,True,,74927d24a52b0768c614bbef37e1f73f875494d4,AEON: Attractor Bifurcation Analysis of Parametrised Boolean Networks,International Conference on Computer Aided Verification,2020.0,41.0,26.0,3.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53288-8_29,doi,10.1007/978-3-030-53288-8_29,True,,e0c21a2dce03289cf1a2530ed8edd7e3e2b8df54,A Novel Approach for Solving the BMI Problem in Barrier Certificates Generation,International Conference on Computer Aided Verification,2020.0,42.0,7.0,2.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53288-8_30,doi,10.1007/978-3-030-53288-8_30,True,,e2be65b28fe2df360ca36dcac939b32d53d5d2a2,Reachability Analysis Using Message Passing over Tree Decompositions,International Conference on Computer Aided Verification,2020.0,49.0,5.0,0.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53288-8_32,doi,10.1007/978-3-030-53288-8_32,True,,93e4800dfa15afc0d11e5a0abad6c9be8ae8af69,SeQuaiA: A Scalable Tool for Semi-Quantitative Analysis of Chemical Reaction Networks,International Conference on Computer Aided Verification,2020.0,52.0,3.0,0.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53288-8_4,doi,10.1007/978-3-030-53288-8_4,True,,c8e142066a7431d278ea4be72f46c62454466bf1,Improved Geometric Path Enumeration for Verifying ReLU Neural Networks,International Conference on Computer Aided Verification,2020.0,33.0,114.0,15.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53288-8_5,doi,10.1007/978-3-030-53288-8_5,True,,924e4f59d9d1002869105dca33daec38fd2e0076,Systematic Generation of Diverse Benchmarks for DNN Verification,International Conference on Computer Aided Verification,2020.0,64.0,8.0,0.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53288-8_6,doi,10.1007/978-3-030-53288-8_6,True,,18caa091827c63eb0ccac7e52c045affc2669bd0,Formal Analysis and Redesign of a Neural Network-Based Aircraft Taxiing System with VerifAI,International Conference on Computer Aided Verification,2020.0,21.0,59.0,1.0,JournalArticle|Conference,Computer Science|Engineering|Mathematics,True
DOI:10.1007/978-3-030-53291-8_1,doi,10.1007/978-3-030-53291-8_1,True,,a39131d2284873f4338a0ec83e99eaff8deacdbc,Automata Tutor v3,International Conference on Computer Aided Verification,2020.0,48.0,23.0,2.0,JournalArticle|Conference|Review,Computer Science,True
DOI:10.1007/978-3-030-53291-8_10,doi,10.1007/978-3-030-53291-8_10,True,,f7598c9401140e07ab531e4b42c9e54dc96d24e6,MetaVal: Witness Validation via Verification,International Conference on Computer Aided Verification,2020.0,41.0,19.0,3.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53291-8_12,doi,10.1007/978-3-030-53291-8_12,True,,44befc47d39531e2d85fce5293f8de778ae79ac0,Ivy: A Multi-modal Verification Tool for Distributed Algorithms,International Conference on Computer Aided Verification,2020.0,33.0,62.0,1.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53291-8_13,doi,10.1007/978-3-030-53291-8_13,True,,0ee65e7a9f9292518db34080c06e00a5c90930bf,Reasoning over Permissions Regions in Concurrent Separation Logic,International Conference on Computer Aided Verification,2020.0,33.0,8.0,4.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53291-8_14,doi,10.1007/978-3-030-53291-8_14,True,,11cc8b8712a6ffb3bde561b543fef77c67ffff4b,Local Reasoning About the Presence of Bugs: Incorrectness Separation Logic,International Conference on Computer Aided Verification,2020.0,49.0,74.0,14.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53291-8_15,doi,10.1007/978-3-030-53291-8_15,True,,fd71863fc5db9ce94b4967a2cd856e3a55a08606,Maximum Causal Entropy Specification Inference from Demonstrations,International Conference on Computer Aided Verification,2019.0,36.0,15.0,0.0,JournalArticle|Conference,Computer Science|Mathematics,True
DOI:10.1007/978-3-030-53291-8_16,doi,10.1007/978-3-030-53291-8_16,True,,3c0d66fc2bf56f43d92d6914a195d8da8ec183f7,Certifying Certainty and Uncertainty in Approximate Membership Query Structures,International Conference on Computer Aided Verification,2020.0,56.0,13.0,0.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53291-8_18,doi,10.1007/978-3-030-53291-8_18,True,,ec1e0b7b6cbd65897dbc8692520745c80b54a86f,Unbounded-Time Safety Verification of Stochastic Differential Dynamics,International Conference on Computer Aided Verification,2020.0,46.0,14.0,0.0,JournalArticle|Conference,Mathematics|Computer Science,False
DOI:10.1007/978-3-030-53291-8_19,doi,10.1007/978-3-030-53291-8_19,True,,0c0e2a474bf3b448966421ce69f68de8750247a2,Widest Paths and Global Propagation in Bounded Value Iteration for Stochastic Games,International Conference on Computer Aided Verification,2020.0,28.0,9.0,1.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53291-8_2,doi,10.1007/978-3-030-53291-8_2,True,,a1f71b0f7a886f6a06abc893c1fef48b0df1e2ff,Seminator 2 Can Complement Generalized Büchi Automata via Improved Semi-determinization,International Conference on Computer Aided Verification,2020.0,38.0,13.0,3.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53291-8_20,doi,10.1007/978-3-030-53291-8_20,True,,a91f290a62dbc874a55e5686683d6c5b733159f2,Checking Qualitative Liveness Properties of Replicated Systems with Stochastic Scheduling,International Conference on Computer Aided Verification,2020.0,71.0,6.0,0.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53291-8_21,doi,10.1007/978-3-030-53291-8_21,True,,9dfb4c7c6259aaf025081b7567dfc56736dde009,Stochastic Games with Lexicographic Reachability-Safety Objectives,International Conference on Computer Aided Verification,2020.0,53.0,16.0,0.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53291-8_23,doi,10.1007/978-3-030-53291-8_23,True,,f3541b713703bd57261a865d24e88234e8ce39f6,STMC: Statistical Model Checker with Stratified and Antithetic Sampling,International Conference on Computer Aided Verification,2020.0,33.0,0.0,0.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53291-8_25,doi,10.1007/978-3-030-53291-8_25,True,,eb0cac61b375bbebdeab047edf2fed621a4c3bf7,"PRISM-games 3.0: Stochastic Game Verification with Concurrency, Equilibria and Time",International Conference on Computer Aided Verification,2020.0,35.0,74.0,15.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53291-8_27,doi,10.1007/978-3-030-53291-8_27,True,,8ac547f67b8b071bbfc79287c836c3efef99cefc,PrIC3: Property Directed Reachability for MDPs,International Conference on Computer Aided Verification,2020.0,57.0,15.0,1.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53291-8_29,doi,10.1007/978-3-030-53291-8_29,True,,604aef6daa23996ad03047f2083ab785c262cb75,Synthesizing JIT Compilers for In-Kernel DSLs,International Conference on Computer Aided Verification,2020.0,51.0,28.0,0.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53291-8_3,doi,10.1007/978-3-030-53291-8_3,True,,1eb55c29e33e190a87c1b7cee7246e06875c0ab8,RTLola Cleared for Take-Off: Monitoring Autonomous Aircraft,International Conference on Computer Aided Verification,2020.0,24.0,33.0,0.0,JournalArticle|Conference,Computer Science|Engineering,False
DOI:10.1007/978-3-030-53291-8_30,doi,10.1007/978-3-030-53291-8_30,True,,2301754b1a28e680f7453ffa2b34b504310236ba,Program Synthesis Using Deduction-Guided Reinforcement Learning,International Conference on Computer Aided Verification,2020.0,59.0,45.0,4.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53291-8_31,doi,10.1007/978-3-030-53291-8_31,True,,ea0e40da386d0bce3eda45859c260bc95d1a8340,Manthan: A Data-Driven Approach for Boolean Function Synthesis,International Conference on Computer Aided Verification,2020.0,50.0,40.0,4.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53291-8_32,doi,10.1007/978-3-030-53291-8_32,True,,54d76a5166477be52c724b68e621deff7d0ca236,Decidable Synthesis of Programs with Uninterpreted Functions,International Conference on Computer Aided Verification,2019.0,65.0,14.0,0.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53291-8_33,doi,10.1007/978-3-030-53291-8_33,True,,d3ce1cb78d31d983746be399632e1b77fa0b3392,Must Fault Localization for Program Repair,International Conference on Computer Aided Verification,2020.0,65.0,16.0,2.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53291-8_5,doi,10.1007/978-3-030-53291-8_5,True,,eb05d1925dd9b4c9947672f3a43f2986a8fe0157,AdamMC: A Model Checker for Petri Nets with Transits against Flow-LTL,International Conference on Computer Aided Verification,2020.0,32.0,11.0,0.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53291-8_6,doi,10.1007/978-3-030-53291-8_6,True,,38d9700325fbf1bbd170dd6ce5440a5f6239956f,"Action-Based Model Checking: Logic, Automata, and Reduction",International Conference on Computer Aided Verification,2020.0,43.0,2.0,0.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53291-8_8,doi,10.1007/978-3-030-53291-8_8,True,,39ff2d7cc1d4834fc7d523d6fdaf7f9ae3d9b8e9,Towards Model Checking Real-World Software-Defined Networks,International Conference on Computer Aided Verification,2020.0,62.0,3.0,0.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-53291-8_9,doi,10.1007/978-3-030-53291-8_9,True,,d958d9fc4d660513d8e1854ef487c83045804631,Code2Inv: A Deep Learning Framework for Program Verification,International Conference on Computer Aided Verification,2020.0,39.0,69.0,8.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-81685-8_10,doi,10.1007/978-3-030-81685-8_10,True,,05a97b7215d65ed0a7c5aa513d73960f94d74646,Scalable Polyhedral Verification of Recurrent Neural Networks,International Conference on Computer Aided Verification,2020.0,46.0,37.0,5.0,JournalArticle|Conference,Computer Science|Engineering|Mathematics,True
DOI:10.1007/978-3-030-81685-8_11,doi,10.1007/978-3-030-81685-8_11,True,,ec70a4f8457c291f74c63b25caa8dbce9aaed450,Verisig 2.0: Verification of Neural Network Controllers Using Taylor Model Preconditioning,International Conference on Computer Aided Verification,2021.0,35.0,79.0,10.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-81685-8_12,doi,10.1007/978-3-030-81685-8_12,True,,43ba3e55d295d0312126c34bccfa70c5fa62d556,Robustness Verification of Semantic Segmentation Neural Networks Using Relaxed Reachability,International Conference on Computer Aided Verification,2021.0,49.0,41.0,1.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-81685-8_13,doi,10.1007/978-3-030-81685-8_13,True,,44a2e26d4008251ad9eb556f5675a7821cda31df,PEREGRiNN: Penalized-Relaxation Greedy Neural Network Verifier,International Conference on Computer Aided Verification,2020.0,37.0,24.0,1.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-81685-8_16,doi,10.1007/978-3-030-81685-8_16,True,,03fdb350c02fff2dcb431a644959ddf870e0ce48,Stateless Model Checking under a Reads-Value-From Equivalence,International Conference on Computer Aided Verification,2021.0,54.0,28.0,0.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-81685-8_18,doi,10.1007/978-3-030-81685-8_18,True,,f313168cfd85dce27185fee9a8955cedb0aec948,Delay-Bounded Scheduling Without Delay!,International Conference on Computer Aided Verification,2021.0,4.0,1.0,0.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-81685-8_19,doi,10.1007/978-3-030-81685-8_19,True,,07563462d4609541723c93bfdc068a80b538eec2,"Checking Data-Race Freedom of GPU Kernels, Compositionally",International Conference on Computer Aided Verification,2021.0,39.0,17.0,1.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-81685-8_2,doi,10.1007/978-3-030-81685-8_2,True,,5a9a5ad2e2300bcc9414641c93cc517f97cdc7cf,Balancing Automation and Control for Formal Verification of Microprocessors,International Conference on Computer Aided Verification,2021.0,41.0,3.0,0.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-81685-8_20,doi,10.1007/978-3-030-81685-8_20,True,,81cb80c19bf5760d585c92cf46d928526c9bb27e,GenMC: A Model Checker for Weak Memory Models,International Conference on Computer Aided Verification,2021.0,50.0,54.0,1.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-81685-8_21,doi,10.1007/978-3-030-81685-8_21,True,,476c3509fe4900d8a4c218e51ee8151697568805,Synthesizing Invariant Barrier Certificates via Difference-of-Convex Programming,International Conference on Computer Aided Verification,2021.0,68.0,19.0,0.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-81685-8_22,doi,10.1007/978-3-030-81685-8_22,True,,74765eee03d66a8a4a5bbc850fa688bbcc36a0ab,An Iterative Scheme of Safe Reinforcement Learning for Nonlinear Systems via Barrier Certificate Generation,International Conference on Computer Aided Verification,2021.0,8.0,8.0,1.0,JournalArticle|Conference,Computer Science,True
DOI:10.1007/978-3-030-81685-8_24,doi,10.1007/978-3-030-81685-8_24,True,,b870bd84ac090b67ea1d17e23a62007e2ef4cb79,Computing Bottom SCCs Symbolically Using Transition Guided Reduction,International Conference on Computer Aided Verification,2021.0,39.0,14.0,4.0,JournalArticle|Conference,Computer Science,True
