lookup_id,doi_norm,found,abstract,publisher,type,container_title,subjects
DOI:10.1007/978-3-030-25543-5_29,10.1007/978-3-030-25543-5_29,True,,Springer International Publishing,book-chapter,Lecture Notes in Computer Science,
DOI:10.1109/lics.2017.8005065,10.1109/lics.2017.8005065,True,,IEEE,proceedings-article,2017 32nd Annual ACM/IEEE Symposium on Logic in Computer Science (LICS),
DOI:10.55245/energeia.2025.01,10.55245/energeia.2025.01,True,,Energeia,journal-article,"ENERGEIA. ONLINE JOURNAL FOR LINGUISTICS, LANGUAGE PHILOSOPHY AND HISTORY OF LINGUISTICS",
DOI:10.1609/aaai.v33i01.33012654,10.1609/aaai.v33i01.33012654,True,"We advocate the use of ontologies for relaxing and restraining queries, so that they retrieve either more or less answers, enabling the exploration of a given dataset. We propose a set of rewriting rules to relax and restrain conjunctive queries (CQs) over datasets mediated by an ontology written in a dialect of DL-Lite with complex role inclusions (CRIs). The addition of CRI enables the representation of knowledge about data involving ordered hierarchies of categories, in the style of multi-dimensional data models. Although CRIs in general destroy the first-order rewritability of CQs, we identify settings in which CQs remain rewritable.",Association for the Advancement of Artificial Intelligence (AAAI),journal-article,Proceedings of the AAAI Conference on Artificial Intelligence,
DOI:10.1145/3209108.3209157,10.1145/3209108.3209157,True,,ACM,proceedings-article,Proceedings of the 33rd Annual ACM/IEEE Symposium on Logic in Computer Science,
DOI:10.24963/kr.2021/36,10.24963/kr.2021/36,True,"Creating a domain model, even for classical, domain-independent planning, is a notoriously hard knowledge-engineering task. A natural approach to solve this problem is to learn a domain model from observations. However, model learning approaches frequently do not provide safety guarantees: the learned model may assume actions are applicable when they are not, and may incorrectly capture actions' effects. This may result in generating plans that will fail when executed. In some domains such failures are not acceptable, due to the cost of failure or inability to replan online after failure. In such settings, all learning must be done offline, based on some observations collected, e.g., by some other agents or a human. Through this learning, the task is to generate a plan that is guaranteed to be successful. This is called the model-free planning problem. Prior work proposed an algorithm for solving the model-free planning problem in classical planning. However, they were limited to learning grounded domains, and thus they could not scale. We generalize this prior work and propose the first safe model-free planning algorithm for lifted domains. We prove the correctness of our approach, and provide a statistical analysis showing that the number of trajectories needed to solve future problems with high probability is linear in the potential size of the domain model. We also present experiments on twelve IPC domains showing that our approach is able to learn the real action model in all cases with at most two trajectories.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Eighteenth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.1145/3661814.3662139,10.1145/3661814.3662139,True,,ACM,proceedings-article,Proceedings of the 39th Annual ACM/IEEE Symposium on Logic in Computer Science,
DOI:10.1007/978-3-030-81688-9_13,10.1007/978-3-030-81688-9_13,True,"Abstract We present a new model-based interpolation procedure for satisfiability modulo theories (SMT). The procedure uses a new mode of interaction with the SMT solver that we call solving modulo a model . This either extends a given partial model into a full model for a set of assertions or returns an explanation (a model interpolant) when no solution exists. This mode of interaction fits well into the model-constructing satisfiability (MCSAT) framework of SMT. We use it to develop an interpolation procedure for any MCSAT-supported theory. In particular, this method leads to an effective interpolation procedure for nonlinear real arithmetic. We evaluate the new procedure by integrating it into a model checker and comparing it with state-of-art model-checking tools for nonlinear arithmetic.",Springer International Publishing,book-chapter,Lecture Notes in Computer Science,
DOI:10.1109/lics56636.2023.10175706,10.1109/lics56636.2023.10175706,True,,IEEE,proceedings-article,2023 38th Annual ACM/IEEE Symposium on Logic in Computer Science (LICS),
DOI:10.24963/kr.2020/13,10.24963/kr.2020/13,True,"In this paper, we present a set of strategies to underpin the behavior of an agent that wants to arrive as close as possible to its destination without revealing it to an observer, which monitors its progress in the environment. This problem is an instance of goal obfuscation (GO), which has lately received significant attention in the AI community. With different variants of GO being proposed, the field lacks coherence and characterization from first principles. In addition, existing techniques are not robust to possible attempts of the observer to learn the agent's strategy. To fill this gap, we provide here a foundational study of GO and offer robust techniques to ensure that the agent can protect its privacy as much as possible regardless of the observer's behavior. We cast GO as an optimization problem, offer a complete theoretical analysis of it and introduce efficient algorithms to find exact solutions.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Seventeenth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.1007/978-3-030-25543-5_6,10.1007/978-3-030-25543-5_6,True,,Springer International Publishing,book-chapter,Lecture Notes in Computer Science,
DOI:10.1109/lics.2017.8005152,10.1109/lics.2017.8005152,True,,IEEE,proceedings-article,2017 32nd Annual ACM/IEEE Symposium on Logic in Computer Science (LICS),
DOI:10.1145/3661814.3662119,10.1145/3661814.3662119,True,,ACM,proceedings-article,Proceedings of the 39th Annual ACM/IEEE Symposium on Logic in Computer Science,
DOI:10.24963/kr.2021/42,10.24963/kr.2021/42,True,"An active system (AS) is a discrete-event system (DES) with asynchronous behavior, which is represented by a network of components that are modeled as communicating automata. When being operated, an AS performs a trajectory within its behavior space, while generating a sequence of observations, namely a temporal observation. The model of the AS and a temporal observation are the two key ingredients of the diagnosis task, which aims to find out possible faulty behavior via abductive reasoning. Among other knowledge, such reasoning requires knowing what is observable and what is not. This essential distinction constitutes the observability of the AS. In the literature, the observability of a DES boils down to qualifying each state transition either as observable or unobservable, which contrasts with the way humans observe reality, typically by mapping a collection of observations to a single, abstract perception. Moreover, the occurrence of single state transitions is not necessarily what we can observe or what we want to observe for diagnosis purposes. This paper presents an extended notion of observability, where each observation is associated with a behavioral scenario rather than a single state transition, where a scenario is defined as a regular language on state transitions. To speed up the online diagnosis engine, specific diagnosis-oriented knowledge is compiled offline. Eventually, the diagnosis technique based on abstract observability is extended to cope with temporal uncertainty.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Eighteenth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.1007/978-3-031-98682-6_18,10.1007/978-3-031-98682-6_18,True,"Abstract We consider the use of commutativity-based reduction for the algorithmic verification of concurrent programs. In existing work, the commutativity relation used for the reduction is mostly fixed statically. In this paper, we propose a demand-driven approach to compute the commutativity relation. The approach can be viewed as the direct analogue of the CEGAR approach which uses counterexamples to guide the incremental refinement of the abstraction. Instead of eliminating a counterexample by proving it infeasible and refining the abstraction, we can eliminate a counterexample by proving it redundant and expanding the commutativity relation. When we prove a counterexample redundant, we use the proof for a generalization step which allows us to eliminate not just a single counterexample, but a whole infinite set. We present a general scheme where we integrate the new approach with the CEGAR approach. We have implemented an instantiation of the general scheme. An experimental evaluation shows an increase in the number of successfully verified programs by 15% on a challenging benchmark set.",Springer Nature Switzerland,book-chapter,Lecture Notes in Computer Science,
