source_split,id,title,score,p1,p2,p3,p4,p5,source,text_out,error
train,176,(Re)Integration of Logical English and s(CASP).,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,177,Quantification and aggregation over concepts of the ontology.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,178,Reliable Natural Language Understanding with Large Language Models and Answer Set Programming.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,179,Bottom-Up Stratified Probabilistic Logic Programming with Fusemate.,4.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,logprobs,4,
train,180,Inductive Learning of Declarative Domain-Specific Heuristics for ASP.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,181,On the Independencies Hidden in the Structure of a Probabilistic Logic Program.,4.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,logprobs,4,
train,182,On Feasibility of Declarative Diagnosis.,3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
train,183,Deontic Paradoxes in ASP with Weak Constraints.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,184,ABA Learning via ASP.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,185,Benchmarking for Integrating Logic Rules with Everything Else.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,186,Explanations for Answer Set Programming.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,187,A Dataflow Analysis for Comparing and Reordering Predicate Arguments.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,188,&quot;Would life be more interesting if I were in AI?&quot; Answering Counterfactuals based on Probabilistic Inductive Logic Programming.,4.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,logprobs,4,
train,189,Towards One-Shot Learning for Text Classification using Inductive Logic Programming.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,190,On the Potential of CLIP for Compositional Logical Reasoning.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,191,Generalizing Level Ranking Constraints for Monotone and Convex Aggregates.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,192,Sorting Strategies for Interactive Conflict Resolution in ASP.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,193,Natlog: Embedding Logic Programming into the Python Deep-Learning Ecosystem.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,194,Understanding ProbLog as Probabilistic Argumentation.,4.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,logprobs,4,
train,195,A Logic Programming Approach to Global Logistics in a Co-Design Environment.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,196,The Janus System: Multi-paradigm Programming in Prolog and Python.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,197,"Leasing the Cloud-Edge Continuum, à la Carte.",3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
train,198,Assessing Drivers&apos; Situation Awareness in Semi-Autonomous Vehicles: ASP based Characterisations of Driving Dynamics for Modelling Scene Interpretation and Projection.,4.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,logprobs,4,
train,199,"Demonstrating (Hybrid) Active Logic Documents and the Ciao Prolog Playground, and an Application to Verification Tutorials.",2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,200,Nemo: First Glimpse of a New Rule Engine.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,201,An xAI Approach for Data-to-Text Processing with ASP.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,202,Beyond Traditional Neural Networks: Toward adding Reasoning and Learning Capabilities through Computational Logic Techniques.,4.0,0.0,0.0,0.0,1.0,0.0,logprobs,4,
train,203,Explainable Answer-set Programming.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,204,Deep Inductive Logic Programming meets Reinforcement Learning.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,205,Inferring Compensatory Kinase Networks in Yeast using Prolog.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,206,Explainable and Trustworthy Traffic Sign Detection for Safe Autonomous Driving: An Inductive Logic Programming Approach.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,207,Penalization Framework For Autonomous Agents Using Answer Set Programming.,4.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,logprobs,4,
train,208,"Solving Recurrence Relations using Machine Learning, with Application to Cost Analysis.",3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
train,209,"Proceedings of the International Conference on Logic Programming 2023 Workshops co-located with the 39th International Conference on Logic Programming (ICLP 2023), London, United Kingdom, July 9th and 10th, 2023.",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,210,"Proceedings 39th International Conference on Logic Programming, ICLP 2023, Imperial College London, UK, 9th July 2023 - 15th July 2023.",2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,211,Constrained Default Logic Programming.,3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
train,212,Summary on &quot;Hybrid Neuro-Symbolic Approach for Text-Based Games using Inductive Logic&quot;.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,213,Symbolic Reinforcement Learning Framework with Incremental Learning of Rule-based Policy.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,214,Modeling Administrative Discretion using Goal-Directed Answer Set Programming.,4.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,logprobs,4,
train,215,Semantics for Hybrid Probabilistic Logic Programs with Function Symbols: Technical Summary.,3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
train,216,Computing H-Partitions in ASP and Datalog.,4.0,0.0,0.0,0.0,1.0,0.0,logprobs,4,
train,217,Epistemic Logic Programs: a Novel Perspective and Some Extensions.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,218,An s(CASP) In-Browser Playground based on Ciao Prolog.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,219,Tutorial: Automating Commonsense Reasoning.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,220,Conflict Handling in Product Configuration using Answer Set Programming.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,221,A Normative Model of Explanation for Binary Classification Legal AI and Its Implementation on Causal Explanations of Answer Set Programming.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,222,Translating Definitions into the Language of Logic Programming: A Case Study.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,223,Automating Defeasible Reasoning in Law with Answer Set Programming.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,224,Blawx: Web-based User-Friendly Rules as Code.,4.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,logprobs,4,
train,225,Correct Causal Inference in Probabilistic Logic Programming.,3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
train,226,Exploiting the Full Power of Pearl&apos;s Causality in Probabilistic Logic Programming.,3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
train,227,Integration of Logical English and s(CASP).,3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
train,228,A Query Evaluation Method for ASP with Abduction.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,229,First Order Logic and Commonsense Reasoning: A Path Less Travelled.,3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
train,230,A Semantics For Probabilistic Answer Set Programs With Incomplete Stochastic Knowledge.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,231,Unmanned Aerial Vehicle Compliance Checking using Goal-Directed Answer Set Programming.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,232,LTL Model Checking using Coinductive Answer Set Programming.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,233,A Causal Perspective on AI Deception in Games.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,234,Embedding s(CASP) in Prolog.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,235,Assumable Answer Set Programming.,4.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,logprobs,4,
train,236,A Fixpoint Characterization of Three-Valued Disjunctive Hybrid MKNF Knowledge Bases.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,237,Jumping Evaluation of Nested Regular Path Queries.,3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
train,238,Tree-Like Justification Systems are Consistent.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,239,A Preliminary Data-driven Analysis of Common Errors Encountered by Novice SPARC Programmers.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,240,On Model Reconciliation: How to Reconcile When Robot Does not Know Human&apos;s Model?,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,241,An Iterative Fixpoint Semantics for MKNF Hybrid Knowledge Bases with Function Symbols.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,242,"A Gaze into the Internal Logic of Graph Neural Networks, with Logic.",5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,243,Knowledge Authoring with Factual English.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,244,A Model-Oriented Approach for Lifting Symmetries in Answer Set Programming.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,245,Tools and Methodologies for Verifying Answer Set Programs.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,246,An ASP Framework for Efficient Urban Traffic Optimization.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,247,Planning and Scheduling in Digital Health with Answer Set Programming.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,248,Decomposition Strategies for Solving Scheduling Problems in Industrial Applications.,3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
train,249,"Proceedings of the International Conference on Logic Programming 2022 Workshops co-located with the 38th International Conference on Logic Programming (ICLP 2022), Haifa, Israel, July 31st - August 1st, 2022.",5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,250,"Proceedings 38th International Conference on Logic Programming, ICLP 2022 Technical Communications / Doctoral Consortium, Haifa, Israel, 31st July 2022 - 6th August 2022.",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,251,Reasoning About Actions with EL(bot) Ontologies and Temporal Answer Sets.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,252,Natural Language Question Answering with Goal-directed Answer Set Programming.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,253,Graph Based Answer Set Programming Solver Systems.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,254,Asynchronous Forward-Bounding algorithm with Directional Arc Consistency.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,255,A Speech about Generative Datalog and Non-measurable Sets.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,256,Modeling Clique Coloring via ASP(Q).,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,257,"A Short Tutorial on s(CASP), a Goal-directed Execution of Constraint Answer Set Programs.",5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,258,When is a Program an Actual Cause?,3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
train,259,Explainability Through Argumentation in Logic Programming.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,260,Modelling Human Mental-States in an Action Language following the Theory of Planned Behavior.,4.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,logprobs,4,
train,261,Automata for Dynamic Answer Set Solving: Preliminary Report.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,262,Top-down Splitting Property for Epistemic Logic Programs.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,263,Solving B Constraints with Goal-directed Answer Set Programming.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,264,aspmc: An Algebraic Answer Set Counter.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,265,Formalizing Informal Logic and Natural Language Deductivism.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,266,Fixpoint Characterizations of Disjunctive Hybrid MKNF Knowledge Bases.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,267,Building Health Policy Enforcement Solution Based on HL7 FHIR.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,268,AUTO-DISCERN: Autonomous Driving Using Common Sense Reasoning.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,269,From Probabilistic Programming to Probabilistic Argumentation.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,270,Reasoning about Independence in Open Universe Probabilistic Logic Programs.,4.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,logprobs,4,
train,271,Theory Revision with Goal-directed ASP.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,272,Logic Programming for XAI: A Technical Perspective.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,273,Gradient-Based Supported Model Computation in Vector Spaces.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,274,Establish Coherence in Logic Programs Modelling Expert Knowledge via Argumentation.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,275,exp(ASPc): Explaining ASP Programs with Choice Atoms and Constraint Rules.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,276,Modelling and Verification of Timed Systems with the Event Calculus and s(CASP).,4.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,logprobs,4,
train,277,Modelling Infectious Disease Dynamics with Probabilistic Logic Programming.,3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
train,278,s(CASP) for SWI-Prolog.,3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
train,279,Answer Set Programming with Epistemic Defaults.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,280,probKanren: A Simple Probabilistic Extension for microKanren.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,281,A Note on Occur-Check.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,282,Automata Techniques for Temporal Answer Set Programming.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,283,Quantitative and Stream Extensions of Answer Set Programming.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,284,Syntactic Requirements for Well-defined Hybrid Probabilistic Logic Programs.,4.0,0.0,0.0,0.0,1.0,0.0,logprobs,4,
train,285,How to Split a Logic Program.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,286,Fixpoint Semantics for Recursive SHACL.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,287,Weighted Conditional EL⊥ Knowledge Bases with Integer Weights: an ASP Approach.,4.0,0.0,0.0,0.0,1.0,0.0,logprobs,4,
train,288,APIA: An Architecture for Policy-Aware Intentional Agents.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,289,DMAPF: A Decentralized and Distributed Solver for Multi-Agent Path Finding Problem with Obstacles.,4.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,logprobs,4,
train,290,Refining the Semantics of Epistemic Specifications.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
